platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number,rank_within_week
twitch,loud_coringa,loud_coringa,569325723,776235,115178,34373,1355,7406,3598314,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/c07acddc-1e1b-479f-97c4-09636f80e857-profile_image-300x300.png,BR,pt,partner,Male,2025-03-03,2025-03-09,2025,10,23
twitch,elxokas,elxokas,31919607,764762,23112,12572,3650,2333,2169635,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-300x300.png,ES,es,partner,Male,2025-03-03,2025-03-09,2025,10,24
twitch,buster,buster,86277097,753681,70529,38984,1160,17906,5569917,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/96d66837-22f0-4393-89c5-2e5c2408485b-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,25
twitch,dota2_paragon_ru,dota2_paragon_ru,851088609,710079,100271,25666,1660,4660,2718028,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/a84e220a-97f7-4741-bda5-3a7902a22836-profile_image-300x300.png,,ru,partner,Organization,2025-03-03,2025-03-09,2025,10,26
twitch,lacy,Lacy,494543675,703502,40931,19144,2205,10092,3422800,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/701f5110-3812-42e0-8659-42dd8cf66e07-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,27
twitch,evelone2004,evelone2004,738000896,686086,128554,51138,805,29540,3935826,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/4af340ba-8d13-44e8-9e72-14c4c86d1f20-profile_image-300x300.png,UA,ru,without status,Male,2025-03-03,2025-03-09,2025,10,28
twitch,trymacs,Trymacs,64342766,649407,31778,10779,3615,4912,1775622,ELDEN RING,https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,29
twitch,thebausffs,Thebausffs,93869876,644139,33398,19277,2005,6870,2054522,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2025-03-03,2025-03-09,2025,10,30
twitch,alanzoka,alanzoka,38244180,626881,28167,14440,2605,9192,2296130,Split Fiction,https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-300x300.png,BR,pt,partner,Male,2025-03-03,2025-03-09,2025,10,31
twitch,pikabooirl,Pikabooirl,27992608,621014,15020,9067,4110,2285,1643154,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-300x300.jpeg,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,32
twitch,shlorox,Shlorox,40784764,601298,6342,3594,10040,-266,812166,DayZ,https://static-cdn.jtvnw.net/jtv_user_pictures/shlorox-profile_image-4be72b9009ae00a8-300x300.png,ES,de,partner,Male,2025-03-03,2025-03-09,2025,10,33
twitch,sasavot,sasavot,89132304,589413,32191,18277,1935,16049,3466900,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/c1372b44-c4c9-451d-867e-377b0d227756-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,34
twitch,bratishkinoff,bratishkinoff,99899949,578307,36259,16291,2130,13229,2669123,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/ababebac-f06f-40e7-b19c-2436b9311c1a-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,35
twitch,lirik,LIRIK,23161357,566615,28125,14467,2350,-85,1501304,Detroit: Become Human,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,36
twitch,haitani0904,ハイタニ,205775893,533293,25258,9014,3550,1704,1873416,Street Fighter 6,https://static-cdn.jtvnw.net/jtv_user_pictures/a34b6374-1469-4fbb-b54d-79be51210ea5-profile_image-300x300.png,JA,ja,partner,Male,2025-03-03,2025-03-09,2025,10,37
twitch,kamet0,Kamet0,27115917,521328,47613,23878,1310,1534,1760999,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male,2025-03-03,2025-03-09,2025,10,38
twitch,hanjoudesu,はんじょう,524474488,520630,41663,9778,3195,2713,2257353,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/5c970817-82cf-4bc5-9949-248947ff1150-profile_image-300x300.png,JA,ja,partner,Male,2025-03-03,2025-03-09,2025,10,39
twitch,shroud,shroud,37402112,517484,22700,9889,3140,-159,2454435,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2025-03-03,2025-03-09,2025,10,40
twitch,yourragegaming,yourragegaming,36926489,514249,34967,24586,1255,3054,2598538,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,41
twitch,recrent,Recrent,39154778,514169,15962,8943,3450,7865,2767598,FragPunk,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,42
twitch,kyootbot,kyootbot,161737008,512656,6434,3119,9865,-771,903267,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/216b73c4-ef2a-47d3-875a-6eb0e2883b02-profile_image-300x300.png,US,en,partner,Female,2025-03-03,2025-03-09,2025,10,43
twitch,strogo,StRoGo,233741947,499792,60936,16477,1820,17472,2341070,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8a9c0603-7ff0-4189-bdc1-3072029a613d-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,44
twitch,rubius,Rubius,39276140,496795,47186,22668,1315,7230,2055358,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male,2025-03-03,2025-03-09,2025,10,45
twitch,clix,Clix,233300375,479268,29778,10671,2695,-82870,2487264,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/6f4129f6-3750-4c02-b7c8-c88a05064129-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,46
twitch,zarbex,zarbex,403594122,478659,20706,11308,2540,8985,1405095,IRL,https://static-cdn.jtvnw.net/jtv_user_pictures/436a50ca-f8e9-4cc0-aae8-def977448ac7-profile_image-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,47
twitch,gronkh,GRONKH,12875057,476491,28737,18039,1585,1019,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,48
twitch,noway4u_sir,NoWay4u_Sir,85397463,471792,15212,9916,2855,599,1084350,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,49
twitch,arteezy,Arteezy,23364603,471347,12011,8355,3385,3305,1213826,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/af104c0f-f3b4-44cb-aee8-ebb0576d1077-profile_image-300x300.png,CA,en,partner,Male,2025-03-03,2025-03-09,2025,10,50
twitch,tubbo,Tubbo,223191589,470077,7279,2812,10035,822,995684,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/905af69a-4fd8-42c7-b842-bf4ee4d51b3b-profile_image-300x300.png,UK,en,partner,Male,2025-03-03,2025-03-09,2025,10,51
twitch,illojuan,IlloJuan,90075649,461734,45319,29010,955,4774,1742161,Rhythm Heaven,https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-300x300.png,ES,es,partner,Male,2025-03-03,2025-03-09,2025,10,52
twitch,kanae_2434,叶ちゃんねる,217871888,445804,30333,11240,2380,2533,1999490,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/f9ceed8c-4ae9-4e46-a249-4abf8e4f38c5-profile_image-300x300.png,JA,ja,affilate,Male,2025-03-03,2025-03-09,2025,10,53
twitch,gabepeixe,gabepeixe,59799994,443931,14514,7259,3670,3821,1993875,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/5bb6bc7d-4371-4f10-8827-7dc925f83230-profile_image-300x300.png,BR,pt,partner,Male,2025-03-03,2025-03-09,2025,10,54
twitch,valkyrae,Valkyrae,79615025,438820,23534,11350,2320,11615,1390873,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/d106e6cbf2483610-profile_image-300x300.png,US,en,partner,Female,2025-03-03,2025-03-09,2025,10,55
twitch,jltomy,JLTomy,155601320,434401,18562,9326,2795,1658,1507493,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-300x300.png,FR,fr,partner,Male,2025-03-03,2025-03-09,2025,10,56
twitch,moonmoon,MOONMOON,121059319,429531,17890,12044,2140,-174,857637,ROBLOX,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,57
twitch,adapt,Adapt,211234859,428867,26371,11697,2200,8268,2536433,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/6ea282b2-75ca-4994-9fbb-51d3ec63003f-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,58
twitch,pontiacmadeddg,PontiacMadeDDG,124835948,425110,51584,10163,2510,45136,2007522,IRL,https://static-cdn.jtvnw.net/jtv_user_pictures/66aefaa8-4457-4ec5-92a1-aae43a704043-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,59
twitch,cellbit,Cellbit,28579002,421038,37426,14817,1705,3949,803142,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0595cdd0-65a7-4fa3-996d-323cf3a54be1-profile_image-300x300.png,BR,pt,partner,Male,2025-03-03,2025-03-09,2025,10,60
twitch,stableronaldo,stableronaldo,246450563,418178,35696,20823,1205,5997,1509199,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9aea787b-a758-4ffa-b4b0-b8c3e75f6231-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,61
twitch,ironmouse,ironmouse,175831187,412303,12301,7955,3110,3300,1008997,Split Fiction,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-300x300.png,PR,en,partner,Female,2025-03-03,2025-03-09,2025,10,62
twitch,gorgc,Gorgc,108268890,407099,14842,8338,2930,297,1042950,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2025-03-03,2025-03-09,2025,10,63
twitch,mizkif,Mizkif,94753024,402038,26466,18773,1285,-145,2205017,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/ddd88d33-6c4f-424f-9246-5f4978c93148-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,64
twitch,dmitry_lixxx,Dmitry_Lixxx,188890121,400490,27459,10923,2200,8064,2206814,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/338e8041-6289-4ba4-9029-d11f54153443-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,65
twitch,gingitv,GingiTV,28241419,398039,9563,5285,4520,1404,1207753,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/0aea3253-d849-4237-99b1-62ee830f6146-profile_image-300x300.png,DK,en,partner,Male,2025-03-03,2025-03-09,2025,10,66
twitch,sodapoppin,sodapoppin,26301881,396665,22879,9155,2600,-958,1307599,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,67
twitch,method,Method,121649330,387638,9646,4811,4835,3179,2575140,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/91e7b44f-d4e8-4121-a19c-e9266358a08a-profile_image-300x300.png,UK,en,partner,Organization,2025-03-03,2025-03-09,2025,10,68
twitch,penta,PENTA,84316241,386740,7561,5287,4390,564,650438,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/2a74b7da-4c2f-4a20-8a02-c7d77064c281-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,69
twitch,gotaga,Gotaga,24147592,379999,22949,7756,2940,3061,1511211,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-300x300.png,FR,fr,partner,Male,2025-03-03,2025-03-09,2025,10,70
twitch,elajjaz,Elajjaz,26921830,377009,11165,7442,3040,312,797471,Fear & Hunger 2: Termina,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2025-03-03,2025-03-09,2025,10,71
twitch,aminematue,aminematue,407388596,376043,58721,35255,640,6897,815139,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-300x300.png,FR,en,partner,Male,2025-03-03,2025-03-09,2025,10,72
twitch,paulinholokobr,PaulinhoLOKObr,531177917,375119,47623,36597,615,4278,1660206,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/d96bbd7a-26e5-4c5e-b6a5-149d708a973b-profile_image-300x300.png,BR,pt,partner,Male,2025-03-03,2025-03-09,2025,10,73
twitch,deepins02,deepins02,135385636,372941,26553,16889,1325,9265,1786824,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/563bd03b-4c70-434f-83ef-836738e918f5-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,74
twitch,quickybaby,QuickyBaby,30623831,372222,15218,6484,3445,2789,494714,World of Tanks,https://static-cdn.jtvnw.net/jtv_user_pictures/ac368118-71cb-4340-be81-afa99abafdba-profile_image-300x300.png,UK,en,partner,Male,2025-03-03,2025-03-09,2025,10,75
twitch,montanablack88,MontanaBlack88,45044816,370902,41644,23675,940,2900,1511014,IRL,https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,76
twitch,therealmarzaa,TheRealMarzaa,89600394,367129,45331,10616,2075,3983,1422797,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/b9dd0e37-11f5-47a5-90be-605528949612-profile_image-300x300.png,IT,it,partner,Male,2025-03-03,2025-03-09,2025,10,77
twitch,ramzes,ramzes,77964394,366483,60913,20648,1065,3120,1672745,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/c44ea060-3b8c-4606-b8a9-d7cb788a54da-profile_image-300x300.png,RU,ru,partner,Male,2025-03-03,2025-03-09,2025,10,78
twitch,grubby,Grubby,20992865,360790,14510,8063,2685,4037,1019688,Warcraft III,https://static-cdn.jtvnw.net/jtv_user_pictures/6014f0e1-ff17-4f85-8078-6bbaa3100a13-profile_image-300x300.png,NL,en,partner,Male,2025-03-03,2025-03-09,2025,10,79
twitch,mago2dgod,mago2dgod,25233449,360716,16419,5898,3670,1864,1643486,Street Fighter 6,https://static-cdn.jtvnw.net/jtv_user_pictures/7b897799-f8ce-4436-9236-291cf80e77b1-profile_image-300x300.png,JA,ja,partner,Male,2025-03-03,2025-03-09,2025,10,80
twitch,pgl_dota2,PGL_Dota2,87056709,355026,24446,14015,1520,2501,934351,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/c3223e84-3d98-4f2d-8629-ab76c29f8440-profile_image-300x300.png,RO,en,partner,Organization,2025-03-03,2025-03-09,2025,10,81
twitch,piratesoftware,PirateSoftware,151368796,352746,10345,6741,3140,1169,879959,Monster Hunter Wilds,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,82
twitch,ballerleague,BALLERLEAGUE,527117425,352482,79413,57160,370,6927,2352911,Baller League,https://static-cdn.jtvnw.net/jtv_user_pictures/56b45bc6-8835-48bd-9b2f-8dd7742e169f-profile_image-300x300.png,DE,de,partner,Organization,2025-03-03,2025-03-09,2025,10,83
twitch,fantasista_jp,ファン太,203654142,350557,22649,11432,1840,194,1941345,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/ef3636c8-f522-4026-aa5b-39eff35324ef-profile_image-300x300.png,JA,ja,partner,Male,2025-03-03,2025-03-09,2025,10,84
twitch,universoreality_hn,UniversoReality_HN,931642410,344017,12678,2997,6890,1901,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0faf417c-3fdd-419e-8c29-f4c16afbd878-profile_image-300x300.png,DE,es,affilate,Male,2025-03-03,2025-03-09,2025,10,85
twitch,mira,mira,79294007,343812,3427,2172,9500,558,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0c4b5b4d-d38f-49d6-995a-ceafbf9d2432-profile_image-300x300.png,RU,en,partner,Female,2025-03-03,2025-03-09,2025,10,86
twitch,quin69,Quin69,56649026,340410,12448,7056,2895,2308,960986,Monster Hunter Wilds,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male,2025-03-03,2025-03-09,2025,10,87
twitch,aussieantics,AussieAntics,224539819,339951,16392,5730,3560,3659,1507104,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/4fcd833d-3df2-4f52-bc51-3c44640717aa-profile_image-300x300.png,AU,en,partner,Male,2025-03-03,2025-03-09,2025,10,88
twitch,batora324,バトラ,93828097,334511,9634,6736,2980,971,971133,Dark Souls: Remastered,https://static-cdn.jtvnw.net/jtv_user_pictures/438af837-c6c1-4bd0-b292-fd35ccc06e29-profile_image-300x300.png,JA,ja,partner,Male,2025-03-03,2025-03-09,2025,10,89
twitch,lord_kebun,Lord_Kebun,163836275,333959,11291,8420,2380,174,809365,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,90
twitch,annoying,Annoying,92372244,328132,4956,1964,10030,695,1220128,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/annoying-profile_image-4d237261b7c0a4b8-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,91
twitch,emongg,Emongg,23220337,327941,17638,3928,5010,2957,809040,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/76e05185-d15d-4818-9267-1806b05fa2d1-profile_image-300x300.png,US,en,partner,Male,2025-03-03,2025-03-09,2025,10,92
twitch,lacasadelosfamoscol,LaCasaDeLosFamosCol,1249077185,326482,21594,4637,4225,4864,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/377ddabe-0297-467f-bea1-2e6b381233d4-profile_image-300x300.png,,es,affilate,,2025-03-03,2025-03-09,2025,10,93
twitch,forsen,forsen,22484632,325321,23742,9101,2145,448,829226,PUBG: BATTLEGROUNDS,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-300x300.png,SE,en,partner,Male,2025-03-03,2025-03-09,2025,10,94
twitch,auronplay,auronplay,459331509,325287,52443,31480,620,6432,1914802,Among Us VR,https://static-cdn.jtvnw.net/jtv_user_pictures/bf1d52e3-b46b-4c07-9b4f-a1ab8c4e40f8-profile_image-300x300.png,ES,es,partner,Male,2025-03-03,2025-03-09,2025,10,95
twitch,capcomfighters,CapcomFighters,36616300,325059,15648,4369,4465,3544,904839,Street Fighter 6,https://static-cdn.jtvnw.net/jtv_user_pictures/19825ef1-bf04-4ed4-a626-1e8f3d327a9e-profile_image-300x300.png,US,en,partner,Organization,2025-03-03,2025-03-09,2025,10,96
twitch,capcomfighters_jp,capcomfighters_jp,147462900,325017,21530,6808,2865,2046,1452063,Street Fighter 6,https://static-cdn.jtvnw.net/jtv_user_pictures/d9809214-5eff-46fe-bf5e-c8cf20e4417c-profile_image-300x300.png,JA,ja,partner,Organization,2025-03-03,2025-03-09,2025,10,97
twitch,roger9527,羅傑,65653595,321155,11068,4818,4000,451,730097,Monster Hunter Wilds,https://static-cdn.jtvnw.net/jtv_user_pictures/roger9527-profile_image-e6cccadfeba28124-300x300.jpeg,TW,zh,partner,Male,2025-03-03,2025-03-09,2025,10,98
twitch,cs2_paragon_ru,cs2_paragon_ru,884930411,320001,17029,4589,4185,2856,1342819,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/48763ee6-9c26-463e-befe-e3d38c720aea-profile_image-300x300.png,,ru,partner,Organization,2025-03-03,2025-03-09,2025,10,99
twitch,handofblood,HandOfBlood,49140130,316460,15018,8535,2225,3059,1026489,Split Fiction,https://static-cdn.jtvnw.net/jtv_user_pictures/d2d10d39-d857-4f01-a1c2-447a9fbbc9bf-profile_image-300x300.png,DE,de,partner,Male,2025-03-03,2025-03-09,2025,10,100
twitch,darumaisgod,だるまいずごっど,132004305,4219061,87552,50328,5030,36314,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/18db511f-1a5d-4a94-a7c9-27d321ad2db7-profile_image-300x300.png,JP,ja,partner,Male,2024-12-02,2024-12-08,2024,49,1
twitch,rebeudeter,RebeuDeter,407837457,3608663,1213398,687365,315,259644,11611314,Sports,https://static-cdn.jtvnw.net/jtv_user_pictures/b0942318-9297-444b-94dc-cf3f34cd2f7b-profile_image-300x300.png,FR,fr,partner,Male,2024-12-02,2024-12-08,2024,49,2
twitch,fps_shaka,fps_shaka,49207184,3570273,102728,41556,5155,9828,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JP,ja,partner,Male,2024-12-02,2024-12-08,2024,49,3
twitch,zackrawrr,zackrawrr,552120296,2906267,220194,56433,3090,53999,1564008,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,partner,Male,2024-12-02,2024-12-08,2024,49,4
twitch,rader,らっだぁ,119506529,2366135,65605,28798,4930,11486,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/2d5b1a2d-c5ed-45cb-9f92-e25bad456e1d-profile_image-300x300.png,JP,ja,partner,Male,2024-12-02,2024-12-08,2024,49,5
twitch,evelone2004,evelone2004,738000896,2165656,105613,41383,3140,72797,8104013,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/4af340ba-8d13-44e8-9e72-14c4c86d1f20-profile_image-300x300.png,RU,ru,partner,Male,2024-12-02,2024-12-08,2024,49,6
twitch,gaules,Gaules,181077473,2157063,80407,13054,9915,6755,4405303,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0fe422-84bd-4aee-9d10-fd4b0b3a7054-profile_image-300x300.png,BR,pt,partner,Male,2024-12-02,2024-12-08,2024,49,7
